gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2611074432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35900179	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.708963	-118.28468							2019-11-20	20	11	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	35900179		jleyv007	2019-11-20T23:02:11	CC_BY_NC_4_0	jleyv007	jleyv007			2025-01-22T02:37:54.987Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2611067178	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/43406335	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.7392	-118.375185	22.0						2019-10-01T17:52	1	10	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	43406335		Heather Fulton-Bennett	2020-04-25T19:48:51	CC_BY_NC_4_0	Inspektor	Inspektor			2025-01-22T02:40:04.412Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2610994196	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/43198588	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.052234	-118.243685	32724.0						2020-04-24T15:51	24	4	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	43198588		Anne T Curran	2020-04-24T23:11:35	CC_BY_NC_4_0	jpanehal	jpanehal			2025-01-22T01:08:13.963Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2610955465	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39463310	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.367609	-120.854401	7.0						2020-02-22T11:26:25	22	2	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39463310		Nick Long	2020-03-27T17:49:40	CC0_1_0	Maura	Maura			2025-01-22T02:37:04.447Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609239505	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5604141	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.005592	-118.812592							2017-03-20T07:29	20	3	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	5604141		Heather Fulton-Bennett	2017-07-11T18:01:57	CC_BY_NC_4_0	yaoshawn	yaoshawn			2025-01-22T00:56:04.569Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609230106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/4904069	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.714585	-118.317446	7.0						2017-01-06T13:27:50	6	1	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	4904069		Heather Fulton-Bennett	2017-07-11T18:25:30	CC0_1_0	Dan Horowitz	Dan Horowitz			2025-01-22T02:30:05.729Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609114106	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/5867051	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.043726	-118.934395							2017-04-16T12:10	16	4	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	5867051		Heather Fulton-Bennett	2017-08-20T22:12:05	CC_BY_NC_4_0	terrydad2	terrydad2			2025-01-22T02:30:44.918Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609104001	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/616163	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.611045	-121.859479	5.0						2014-04-02T13:22:01	2	4	2014	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	616163		Heather Fulton-Bennett	2017-07-12T00:40:53	CC_BY_NC_4_0	naturally-sf	naturally-sf			2025-01-22T00:53:18.520Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609082203	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3650684	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.997531	-120.044434							2016-07-06T14:59	6	7	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	3650684		Heather Fulton-Bennett	2018-04-24T19:12:57	CC_BY_NC_4_0	terrydad2	terrydad2			2025-01-22T02:29:25.712Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609080345	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/3405743	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	38.029598	-122.953734	5.0						2016-06-07T11:59:43	7	6	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	3405743		Heather Fulton-Bennett	2018-04-24T19:20:37	CC_BY_NC_4_0	m_patton	m_patton			2025-01-22T00:54:49.899Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609072476	50c9509d-22c7-4a22-a47d-8c48425ef4a7	http://www.inaturalist.org/observations/2092467	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.572758	-121.113189							2015-10-09T17:14:19	9	10	2015	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	2092467		Heather Fulton-Bennett	2017-07-19T16:34:09	CC_BY_NC_4_0	Simon Kingston	Simon Kingston			2025-01-22T00:54:12.902Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2609066659	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/10912554	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.82767	-117.280107	16.0						2018-04-14T11:24:50	14	4	2018	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	10912554		Heather Fulton-Bennett	2018-04-15T15:47:19	CC_BY_NC_4_0	haleynavari	haleynavari			2025-01-22T02:31:41.797Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2603448250	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42275912	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	35.642813	-121.188657	24.0						2020-04-08T10:08:39	8	4	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	42275912		monicaann28	2020-04-15T23:23:26	CC_BY_NC_4_0	monicaann28	monicaann28			2025-01-22T02:37:38.888Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2603325297	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42004206	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.139083	-119.187151	4.0						2020-04-12T08:57:14	12	4	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	42004206		wmihaela	2020-04-12T15:57:28	CC_BY_NC_4_0	wmihaela	wmihaela			2025-01-22T02:39:07.018Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2597735584	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41560791	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.63403	-121.938873	18.0						2020-03-12T14:10	12	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	41560791		Chris Sulots	2020-04-06T21:59:35	CC_BY_NC_4_0	madfox	madfox			2025-01-22T02:39:03.983Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2597716254	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41419945	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.632488	-121.922	112.0						2020-04-04	4	4	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	41419945		Stefanie	2020-04-05T04:04:28	CC_BY_NC_4_0	Stefanie	Stefanie			2025-01-22T01:07:43.842Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2597696775	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33797675	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.600238	-121.894676	9604.0						2016-12-03T09:28	3	12	2016	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	33797675		Heather Fulton-Bennett	2020-01-17T19:27:39	CC_BY_NC_4_0	bewambay	bewambay			2025-01-22T02:37:28.477Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596363277	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40760387	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.635335	-121.925543	70.0						2020-01-01T09:07:59Z	1	1	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40760387		Heather Fulton-Bennett	2020-03-26T17:55:34	CC_BY_NC_4_0	Olivia VanDamme	Olivia VanDamme			2025-01-22T02:38:46.979Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596236689	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40583520	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.710833	-118.288056							2020-03-07T15:35	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40583520		Ron Matsumoto	2020-03-23T13:55:44	CC_BY_NC_4_0	Ron Matsumoto	Ron Matsumoto			2025-01-22T01:07:33.950Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596222975	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32677925	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.435877	-118.501337	10.0						2019-09-13T16:58:45	13	9	2019	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	32677925		Heather Fulton-Bennett	2019-09-15T21:59:12	CC_BY_NC_4_0	sharan11	sharan11			2025-01-22T01:05:46.019Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596123305	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40884083	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.048341	-118.949532	16.0						2020-03-28T07:36:24	28	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40884083		sykospark	2020-03-28T14:58:01	CC_BY_NC_4_0	sykospark	sykospark			2025-01-22T01:07:43.893Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2596120147	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40799950	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.0281	-118.841195							2020-03-26T18:58:54	26	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40799950		Keith P	2020-03-27T04:02:40	CC_BY_NC_4_0	Keith P	Keith P			2025-01-22T01:07:38.950Z	StillImage	CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2580252663	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40034196	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.609345	-121.89347	5.0						2020-03-14T16:18:24	14	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40034196		Amy Wolfrum	2020-03-15T18:11:44	CC_BY_NC_4_0	Amy Wolfrum	Amy Wolfrum			2025-01-22T02:38:56.761Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2580089413	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40034204	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.609478	-121.89408	5.0						2020-03-14T16:19:52	14	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40034204		Heather Fulton-Bennett	2020-03-16T18:49:01	CC_BY_NC_4_0	Amy Wolfrum	Amy Wolfrum			2025-01-22T02:38:43.855Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2580079615	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40149009	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.425775	-117.627258	5.0						2020-03-02T09:48:41Z	2	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40149009		jellylady	2020-03-17T21:57:43	CC_BY_NC_4_0	jellylady	jellylady			2025-01-22T01:07:25.558Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2580078616	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40136854	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.841747	-117.281549	8.0						2020-03-17T10:43:57	17	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	40136854		pewpewbutterflies	2020-03-17T17:45:05	CC_BY_NC_4_0	pewpewbutterflies	pewpewbutterflies			2025-01-22T01:07:30.519Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579385598	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39857929	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	32.789866	-117.230972	23.0						2020-03-11T15:19:41	11	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39857929		mwestphal	2020-03-11T22:19:50	CC_BY_NC_4_0	mwestphal	mwestphal			2025-01-22T02:38:37.840Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579380141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39682769	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.705055	-118.291358	6.0						2020-03-07T14:14:39Z	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39682769		Heather Fulton-Bennett	2020-03-08T02:54:08	CC_BY_NC_4_0	alinashahin	alinashahin			2025-01-22T01:07:23.559Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579363259	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39731807	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.70882	-118.283908							2020-03-07T15:04	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39731807		Ron Matsumoto	2020-03-09T00:51:53	CC_BY_NC_4_0	Ron Matsumoto	Ron Matsumoto			2025-01-22T01:07:19.340Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579319096	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39653581	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.637159	-121.932237	15.0						2017-02-24T02:51	24	2	2017	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39653581		vladimir_epiktetov	2020-03-07T16:55:14	CC_BY_NC_4_0	vladimir_epiktetov	vladimir_epiktetov			2025-01-22T01:07:30.827Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579317141	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39683081	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.705043	-118.291943	5.0						2020-03-07T13:56:22Z	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39683081				CC_BY_NC_4_0	mng21	mng21			2025-01-22T02:38:37.564Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579286488	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39818731	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.610179	-121.895693	6.0						2020-03-10T16:23:37	10	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39818731		Heather Fulton-Bennett	2020-03-11T01:29:56	CC_BY_NC_4_0	drewe	drewe			2025-01-22T02:38:38.933Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579268888	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39615431	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	34.044521	-118.93395	12.0						2020-03-06T09:35:07Z	6	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39615431		supajace	2020-03-06T17:35:40	CC_BY_NC_4_0	supajace	supajace			2025-01-22T02:38:46.781Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579260013	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39673260	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.713949	-118.316934	5.0						2020-03-07T14:15:15Z	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39673260		Heather Fulton-Bennett	2020-03-08T01:01:10	CC_BY_NC_4_0	eruka32	eruka32			2025-01-22T01:07:21.687Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
2579237030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39670548	Chromista	Ochrophyta	Phaeophyceae	Laminariales	Laminariaceae	Macrocystis	Macrocystis pyrifera		SPECIES	Macrocystis pyrifera (L.) C.Agardh	Macrocystis pyrifera		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	33.716387	-118.317469	6000.0						2020-03-07T14:03:54Z	7	3	2020	5422328	5422328	HUMAN_OBSERVATION	iNaturalist	Observations	39670548		Heather Fulton-Bennett	2020-03-08T04:12:31	CC_BY_NC_4_0	eruka32	eruka32			2025-01-22T01:07:29.826Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
